Id,PlayerId,PlayerType,MatchId,IP,H,R,ER,AB,R,H,RBI
4242,547989,Batter,961,,,,,4,1,2,0
4243,572041,Batter,961,,,,,5,3,4,0
4244,683734,Batter,961,,,,,5,0,4,2
4245,621550,Batter,962,,,,,2,0,0,0
4246,664023,Batter,962,,,,,4,0,0,0
4247,663538,Batter,962,,,,,2,0,2,0
4248,527038,Batter,963,,,,,4,1,1,2
4249,642731,Batter,963,,,,,4,1,2,2
4250,592450,Batter,964,,,,,4,1,1,1
4251,650402,Batter,964,,,,,4,2,2,4
4252,518626,Batter,964,,,,,3,1,1,0
4253,643396,Batter,964,,,,,2,1,0,0
4254,650490,Batter,965,,,,,1,0,0,0
4255,668227,Batter,965,,,,,4,1,1,0
4256,668804,Batter,966,,,,,3,0,0,0
4257,663647,Batter,966,,,,,4,0,1,0
4258,669242,Batter,967,,,,,4,1,2,0
4259,500779,Pitcher,967,5.2,4,1,1,,,,
4260,606466,Batter,968,,,,,3,0,2,0
4261,572233,Batter,968,,,,,4,0,0,0
4262,662139,Batter,968,,,,,1,0,0,0
4263,605141,Batter,969,,,,,5,1,1,3
4264,607208,Batter,969,,,,,5,0,1,0
4265,518692,Batter,969,,,,,3,0,0,0
4266,669257,Batter,969,,,,,3,0,0,0
4267,571970,Batter,969,,,,,4,1,1,0
4268,641355,Batter,969,,,,,4,1,2,2
4269,542881,Pitcher,969,7.0,5,0,0,,,,
4270,680757,Batter,970,,,,,4,1,2,1
4271,642708,Batter,970,,,,,4,0,2,1
4272,608070,Batter,970,,,,,2,0,0,0
4273,665926,Batter,970,,,,,3,1,0,0
4274,664702,Batter,970,,,,,4,0,0,0
4275,650859,Batter,971,,,,,4,0,0,0
4276,660271,Batter,971,,,,,3,0,1,0
4277,621493,Batter,971,,,,,1,1,0,0
4278,595879,Batter,972,,,,,4,0,1,0
4279,570731,Batter,972,,,,,3,0,0,0
4280,514888,Batter,973,,,,,5,2,2,0
4281,665161,Batter,973,,,,,5,2,3,1
4282,670541,Batter,973,,,,,4,1,2,0
4283,608324,Batter,973,,,,,4,1,2,1
4284,663656,Batter,973,,,,,5,0,1,3
4285,493329,Batter,973,,,,,5,0,1,1
4286,641820,Batter,973,,,,,4,0,0,0
4287,664285,Pitcher,973,9.0,6,0,0,,,,
4288,573262,Batter,974,,,,,4,1,1,0
4289,527038,Batter,974,,,,,4,0,0,0
4290,642731,Batter,974,,,,,4,1,3,0
4291,660670,Batter,975,,,,,4,0,2,0
4292,621020,Batter,975,,,,,4,0,1,2
4293,663586,Batter,975,,,,,4,0,1,0
4294,621566,Batter,975,,,,,4,0,1,0
4295,502054,Batter,976,,,,,4,0,0,0
4296,657077,Batter,976,,,,,5,0,1,1
4297,593428,Batter,976,,,,,5,1,1,1
4298,646240,Batter,976,,,,,4,1,0,0
4299,502110,Batter,976,,,,,4,0,1,0
4300,601713,Pitcher,976,5.1,6,3,3,,,,
4301,592450,Batter,977,,,,,4,3,3,2
4302,650402,Batter,977,,,,,5,0,1,3
4303,518626,Batter,977,,,,,4,0,0,0
4304,643396,Batter,977,,,,,4,2,1,0
4305,543037,Pitcher,977,6.0,4,4,4,,,,
4306,571657,Batter,978,,,,,4,0,1,1
4307,668804,Batter,979,,,,,5,1,2,2
4308,663647,Batter,979,,,,,4,2,2,1
4309,573262,Batter,980,,,,,4,1,1,0
4310,642731,Batter,980,,,,,3,0,1,0
4311,527038,Batter,980,,,,,1,0,0,0
4312,660670,Batter,981,,,,,5,1,2,0
4313,621020,Batter,981,,,,,5,1,2,3
4314,663586,Batter,981,,,,,4,0,0,0
4315,621566,Batter,981,,,,,4,0,0,0
4316,657140,Pitcher,981,5.1,3,1,1,,,,
4317,677594,Batter,982,,,,,4,0,1,0
4318,664034,Batter,982,,,,,4,0,1,0
4319,553993,Batter,982,,,,,3,0,1,0
4320,467793,Batter,982,,,,,3,0,0,0
4321,624428,Batter,982,,,,,3,0,0,0
4322,608385,Batter,982,,,,,3,0,0,0
4323,641487,Batter,982,,,,,3,0,0,0
4324,669302,Pitcher,982,5.0,4,1,1,,,,
4325,595777,Batter,983,,,,,5,0,1,0
4326,665742,Batter,983,,,,,3,0,0,1
4327,592518,Batter,983,,,,,3,0,1,0
4328,605137,Batter,983,,,,,4,0,1,0
4329,630105,Batter,983,,,,,4,1,1,0
4330,673490,Batter,983,,,,,3,0,0,0
4331,663757,Batter,983,,,,,4,0,1,0
4332,506433,Pitcher,983,8.0,2,0,0,,,,
4333,543807,Batter,984,,,,,4,0,1,0
4334,665489,Batter,984,,,,,5,1,1,0
4335,666182,Batter,984,,,,,5,1,2,0
4336,672386,Batter,984,,,,,3,0,0,1
4337,606192,Batter,984,,,,,4,0,0,0
4338,656305,Batter,984,,,,,3,0,1,1
4339,593160,Batter,984,,,,,2,0,1,0
4340,650490,Batter,985,,,,,4,2,3,0
4341,668227,Batter,985,,,,,4,1,0,2
4342,680757,Batter,986,,,,,4,0,0,0
4343,642708,Batter,986,,,,,4,1,1,0
4344,608070,Batter,986,,,,,4,1,2,2
4345,665926,Batter,986,,,,,4,2,3,0
4346,664702,Batter,986,,,,,3,0,1,0
4347,615698,Pitcher,986,7.0,8,3,3,,,,
4348,660271,Batter,987,,,,,4,0,1,0
4349,621493,Batter,987,,,,,4,0,2,0
4350,650859,Batter,987,,,,,4,0,2,0
4351,595879,Batter,988,,,,,4,1,2,1
4352,514888,Batter,989,,,,,4,0,0,0
4353,665161,Batter,989,,,,,2,0,0,0
4354,608324,Batter,989,,,,,3,0,1,1
4355,663656,Batter,989,,,,,4,1,2,1
4356,493329,Batter,989,,,,,4,0,1,0
4357,641820,Batter,989,,,,,4,0,1,0
4358,677594,Batter,990,,,,,3,2,2,1
4359,664034,Batter,990,,,,,3,2,1,0
4360,553993,Batter,990,,,,,4,1,1,2
4361,467793,Batter,990,,,,,4,1,1,3
4362,608385,Batter,990,,,,,3,0,1,0
4363,624428,Batter,990,,,,,4,0,0,0
4364,641487,Batter,990,,,,,2,0,1,0
4365,595777,Batter,991,,,,,5,0,1,0
4366,665742,Batter,991,,,,,2,0,0,0
4367,592518,Batter,991,,,,,4,0,0,0
4368,605137,Batter,991,,,,,4,0,1,0
4369,630105,Batter,991,,,,,4,0,1,0
4370,673490,Batter,991,,,,,4,0,0,0
4371,663757,Batter,991,,,,,3,0,0,0
4372,669242,Batter,992,,,,,4,0,0,0
4373,502671,Batter,992,,,,,3,0,2,0
4374,571448,Batter,992,,,,,4,1,1,1
4375,425794,Pitcher,992,5.0,8,1,1,,,,
4376,592885,Batter,993,,,,,5,0,2,0
4377,642715,Batter,993,,,,,4,0,1,0
4378,642133,Batter,993,,,,,4,0,2,0
4379,592669,Batter,993,,,,,5,0,1,0
4380,457705,Batter,993,,,,,4,0,0,0
4381,669203,Pitcher,993,7.0,7,3,3,,,,
4382,680757,Batter,994,,,,,4,0,0,0
4383,642708,Batter,994,,,,,5,0,2,1
4384,608070,Batter,994,,,,,4,0,1,0
4385,665926,Batter,994,,,,,4,1,1,0
4386,664702,Batter,994,,,,,4,1,3,0
4387,462101,Batter,995,,,,,5,1,1,1
4388,547989,Batter,995,,,,,5,0,3,2
4389,683734,Batter,995,,,,,3,1,1,1
4390,572041,Batter,995,,,,,4,0,0,0
4391,665161,Batter,996,,,,,5,1,1,0
4392,670541,Batter,996,,,,,4,1,2,1
4393,608324,Batter,996,,,,,2,0,0,0
4394,663656,Batter,996,,,,,4,0,3,1
4395,493329,Batter,996,,,,,4,0,0,0
4396,641820,Batter,996,,,,,3,1,1,0
4397,643393,Batter,997,,,,,4,0,0,0
4398,669221,Batter,997,,,,,4,1,2,0
4399,664913,Batter,997,,,,,1,0,0,0
4400,607043,Batter,998,,,,,2,2,0,0
4401,596019,Batter,998,,,,,5,1,1,2
4402,643446,Batter,998,,,,,5,2,2,0
4403,624413,Batter,998,,,,,3,1,2,1
4404,500871,Batter,998,,,,,4,0,0,0
4405,668804,Batter,999,,,,,4,0,2,0
4406,663647,Batter,999,,,,,4,0,0,0
4407,664023,Batter,1000,,,,,3,0,2,1
4408,641857,Batter,1001,,,,,4,1,1,1
4409,543068,Batter,1001,,,,,3,0,0,0
4410,663898,Batter,1001,,,,,3,0,0,0
4411,545341,Batter,1001,,,,,4,0,0,0
4412,608566,Pitcher,1001,7.0,6,2,2,,,,
4413,514888,Batter,1002,,,,,3,0,0,0
4414,665161,Batter,1002,,,,,4,1,1,1
4415,670541,Batter,1002,,,,,4,3,4,3
4416,608324,Batter,1002,,,,,3,0,0,0
4417,663656,Batter,1002,,,,,3,0,0,0
4418,493329,Batter,1002,,,,,4,1,1,0
4419,641820,Batter,1002,,,,,3,0,0,0
4420,434378,Pitcher,1002,5.0,0,0,0,,,,
4421,643393,Batter,1003,,,,,3,0,0,0
4422,669221,Batter,1003,,,,,4,0,2,0
4423,664913,Batter,1003,,,,,2,0,0,0
4424,592885,Batter,1004,,,,,4,1,1,0
4425,642715,Batter,1004,,,,,4,1,2,4
4426,642133,Batter,1004,,,,,4,0,0,1
4427,592669,Batter,1004,,,,,5,1,2,0
4428,457705,Batter,1004,,,,,3,0,0,0
4429,592450,Batter,1005,,,,,4,2,2,0
4430,650402,Batter,1005,,,,,5,1,2,0
4431,518626,Batter,1005,,,,,4,1,1,3
4432,643396,Batter,1005,,,,,3,0,1,1
4433,660670,Batter,1006,,,,,4,1,2,4
4434,621020,Batter,1006,,,,,4,0,1,0
4435,663586,Batter,1006,,,,,4,0,1,0
4436,621566,Batter,1006,,,,,4,0,0,0
4437,656941,Batter,1007,,,,,5,0,1,0
4438,664761,Batter,1007,,,,,4,0,1,0
4439,592663,Batter,1007,,,,,4,0,0,0
4440,605400,Pitcher,1007,7.0,7,4,4,,,,
4441,664023,Batter,1008,,,,,5,1,2,0
4442,621550,Batter,1008,,,,,3,0,0,0
4443,641857,Batter,1009,,,,,4,0,1,0
4444,543068,Batter,1009,,,,,3,1,1,0
4445,453568,Batter,1009,,,,,4,1,1,1
4446,663898,Batter,1009,,,,,0,0,0,0
4447,680757,Batter,1010,,,,,5,0,2,0
4448,642708,Batter,1010,,,,,5,0,4,2
4449,608070,Batter,1010,,,,,5,1,1,1
4450,665926,Batter,1010,,,,,3,1,2,0
4451,664702,Batter,1010,,,,,2,2,1,0
4452,669456,Pitcher,1010,8.0,4,1,1,,,,
4453,650333,Batter,1011,,,,,4,0,0,0
4454,621043,Batter,1011,,,,,4,0,1,0
4455,570482,Batter,1011,,,,,3,0,1,0
4456,592885,Batter,1012,,,,,4,1,2,1
4457,642715,Batter,1012,,,,,3,1,1,3
4458,642133,Batter,1012,,,,,4,0,0,0
4459,592669,Batter,1012,,,,,3,0,0,0
4460,457705,Batter,1012,,,,,4,0,0,0
4461,592450,Batter,1013,,,,,3,0,1,0
4462,650402,Batter,1013,,,,,4,0,1,0
4463,518626,Batter,1013,,,,,4,1,1,1
4464,592791,Pitcher,1013,5.0,4,4,4,,,,
4465,660670,Batter,1014,,,,,4,1,1,0
4466,621020,Batter,1014,,,,,3,0,1,0
4467,663586,Batter,1014,,,,,4,0,1,1
4468,621566,Batter,1014,,,,,4,0,0,0
4469,542303,Batter,1014,,,,,4,0,2,1
4470,656941,Batter,1015,,,,,2,0,0,0
4471,656555,Batter,1015,,,,,4,0,0,0
4472,664761,Batter,1015,,,,,4,1,2,1
4473,592663,Batter,1015,,,,,1,1,1,1
4474,607043,Batter,1016,,,,,5,2,3,1
4475,596019,Batter,1016,,,,,5,0,2,0
4476,643446,Batter,1016,,,,,2,1,2,2
4477,624413,Batter,1016,,,,,3,1,0,1
4478,592192,Batter,1016,,,,,5,0,1,0
4479,500871,Batter,1016,,,,,5,0,0,1
4480,668804,Batter,1017,,,,,3,0,0,0
4481,663647,Batter,1017,,,,,4,0,1,0
4482,642731,Batter,1018,,,,,3,0,1,0
4483,527038,Batter,1018,,,,,5,0,2,1
4484,573262,Batter,1018,,,,,2,0,0,0
4485,605141,Batter,1019,,,,,4,1,2,1
4486,607208,Batter,1019,,,,,5,1,1,0
4487,518692,Batter,1019,,,,,3,1,1,1
4488,571970,Batter,1019,,,,,3,0,1,1
4489,641355,Batter,1019,,,,,4,1,0,0
4490,660670,Batter,1020,,,,,3,0,1,0
4491,621020,Batter,1020,,,,,3,0,0,0
4492,663586,Batter,1020,,,,,3,2,1,1
4493,621566,Batter,1020,,,,,4,1,2,0
4494,657140,Pitcher,1020,6.0,8,2,2,,,,
4495,657041,Batter,1021,,,,,3,0,1,0
4496,572228,Batter,1021,,,,,4,0,0,0
4497,680757,Batter,1022,,,,,4,1,2,1
4498,642708,Batter,1022,,,,,4,3,2,3
4499,608070,Batter,1022,,,,,5,2,2,1
4500,665926,Batter,1022,,,,,5,0,2,1
4501,664702,Batter,1022,,,,,2,3,1,0
4502,615698,Pitcher,1022,5.1,9,3,3,,,,
4503,650333,Batter,1023,,,,,3,1,1,0
4504,621043,Batter,1023,,,,,3,1,2,0
4505,570482,Batter,1023,,,,,4,0,0,1
4506,650859,Batter,1024,,,,,4,0,1,0
4507,660271,Batter,1024,,,,,4,1,2,0
4508,621493,Batter,1024,,,,,3,0,1,1
4509,641487,Batter,1025,,,,,3,2,2,0
4510,664034,Batter,1025,,,,,4,2,2,4
4511,467793,Batter,1025,,,,,5,2,2,5
4512,624428,Batter,1025,,,,,3,0,0,0
4513,669302,Pitcher,1025,6.0,4,1,1,,,,
4514,592885,Batter,1026,,,,,4,1,2,0
4515,642715,Batter,1026,,,,,4,0,0,0
4516,642133,Batter,1026,,,,,4,1,1,2
4517,592669,Batter,1026,,,,,4,0,0,0
4518,457705,Batter,1026,,,,,3,0,1,0
4519,669203,Pitcher,1026,5.2,7,5,5,,,,
4520,607043,Batter,1027,,,,,4,1,1,0
4521,596019,Batter,1027,,,,,5,2,2,1
4522,643446,Batter,1027,,,,,4,1,1,0
4523,624413,Batter,1027,,,,,4,2,1,3
4524,592192,Batter,1027,,,,,3,0,0,0
4525,500871,Batter,1027,,,,,3,0,2,0
4526,462101,Batter,1028,,,,,5,2,2,1
4527,547989,Batter,1028,,,,,4,1,1,1
4528,683734,Batter,1028,,,,,3,0,0,0
4529,572041,Batter,1028,,,,,5,1,3,3
4530,656302,Pitcher,1028,6.0,4,1,1,,,,
4531,680757,Batter,1029,,,,,6,2,4,2
4532,642708,Batter,1029,,,,,5,1,1,0
4533,608070,Batter,1029,,,,,4,1,1,2
4534,665926,Batter,1029,,,,,5,2,1,0
4535,664702,Batter,1029,,,,,4,1,1,2
4536,669004,Batter,1030,,,,,4,1,2,2
4537,677951,Batter,1030,,,,,4,1,2,1
4538,650333,Batter,1031,,,,,5,0,0,0
4539,621043,Batter,1031,,,,,5,0,3,2
4540,570482,Batter,1031,,,,,3,1,1,0
4541,643393,Batter,1032,,,,,4,1,2,3
4542,669221,Batter,1032,,,,,4,0,1,1
4543,664913,Batter,1032,,,,,3,0,0,0
4544,677594,Batter,1033,,,,,4,0,0,0
4545,664034,Batter,1033,,,,,3,0,0,0
4546,467793,Batter,1033,,,,,4,1,1,0
4547,641487,Batter,1033,,,,,4,0,0,0
4548,624428,Batter,1033,,,,,1,0,0,0
4549,608385,Batter,1033,,,,,0,0,0,0
4550,595777,Batter,1034,,,,,3,1,1,0
4551,665742,Batter,1034,,,,,3,1,2,1
4552,592518,Batter,1034,,,,,4,1,2,1
4553,592273,Batter,1034,,,,,4,0,0,0
4554,630105,Batter,1034,,,,,4,0,1,2
4555,605137,Batter,1034,,,,,4,0,1,0
4556,673490,Batter,1034,,,,,4,1,2,1
4557,669242,Batter,1035,,,,,4,0,0,0
4558,502671,Batter,1035,,,,,4,0,1,0
4559,571448,Batter,1035,,,,,3,0,1,0
4560,425794,Pitcher,1035,6.0,6,4,4,,,,
4561,663556,Pitcher,1036,4.0,5,5,5,,,,
4562,514888,Batter,1037,,,,,3,3,2,0
4563,665161,Batter,1037,,,,,4,1,2,3
4564,608324,Batter,1037,,,,,4,0,0,0
4565,663656,Batter,1037,,,,,3,0,1,1
4566,493329,Batter,1037,,,,,3,0,0,0
4567,641820,Batter,1037,,,,,3,0,1,0
4568,660670,Batter,1038,,,,,5,1,2,1
4569,621020,Batter,1038,,,,,4,0,1,0
4570,663586,Batter,1038,,,,,4,0,1,0
4571,621566,Batter,1038,,,,,3,0,0,0
4572,657041,Batter,1039,,,,,3,0,0,1
4573,572228,Batter,1039,,,,,4,0,0,0
4574,643393,Batter,1040,,,,,3,0,1,1
4575,664913,Batter,1040,,,,,1,0,0,0
4576,669221,Batter,1040,,,,,3,0,0,0
4577,677594,Batter,1041,,,,,4,0,2,0
4578,664034,Batter,1041,,,,,4,0,0,0
4579,467793,Batter,1041,,,,,3,0,0,0
4580,608385,Batter,1041,,,,,3,0,0,0
4581,624428,Batter,1041,,,,,2,0,0,0
4582,641487,Batter,1041,,,,,3,0,0,0
4583,592662,Pitcher,1041,6.0,3,0,0,,,,
4584,595777,Batter,1042,,,,,3,0,0,0
4585,592273,Batter,1042,,,,,1,0,0,0
4586,663757,Batter,1042,,,,,0,0,0,0
4587,665742,Batter,1042,,,,,3,0,1,0
4588,592518,Batter,1042,,,,,3,0,0,0
4589,630105,Batter,1042,,,,,3,0,0,0
4590,605137,Batter,1042,,,,,4,0,0,0
4591,673490,Batter,1042,,,,,3,1,1,0
4592,669242,Batter,1043,,,,,4,0,0,0
4593,502671,Batter,1043,,,,,3,0,0,0
4594,571448,Batter,1043,,,,,3,0,0,0
4595,571945,Pitcher,1043,6.0,3,1,0,,,,
4596,669004,Batter,1044,,,,,4,0,0,0
4597,677951,Batter,1044,,,,,4,1,2,0
4598,650333,Batter,1045,,,,,4,0,1,0
4599,621043,Batter,1045,,,,,4,0,1,0
4600,570482,Batter,1045,,,,,4,0,0,0
4601,607208,Batter,1046,,,,,4,0,0,0
4602,518692,Batter,1046,,,,,3,1,0,0
4603,669257,Batter,1046,,,,,4,1,2,0
4604,571970,Batter,1046,,,,,4,0,2,2
4605,605141,Batter,1046,,,,,1,0,1,1
4606,641355,Batter,1046,,,,,3,1,1,0
4607,628711,Pitcher,1046,5.1,3,1,0,,,,
4608,606466,Batter,1047,,,,,3,0,0,0
4609,572233,Batter,1047,,,,,4,1,1,1
4610,668942,Batter,1047,,,,,0,0,0,0
4611,662139,Batter,1047,,,,,3,0,0,0
4612,668678,Pitcher,1047,8.0,2,1,1,,,,
4613,592450,Batter,1048,,,,,2,0,0,0
4614,519203,Batter,1048,,,,,3,0,0,0
4615,650402,Batter,1048,,,,,3,0,0,0
4616,518626,Batter,1048,,,,,5,1,3,1
4617,643396,Batter,1048,,,,,4,0,1,0
4618,592791,Pitcher,1048,6.0,4,0,0,,,,
4619,502054,Batter,1049,,,,,5,0,2,0
4620,646240,Batter,1049,,,,,4,0,0,0
4621,593428,Batter,1049,,,,,5,0,0,0
4622,657077,Batter,1049,,,,,5,0,1,0
4623,502110,Batter,1049,,,,,3,0,0,0
4624,656941,Batter,1050,,,,,3,0,0,0
4625,656555,Batter,1050,,,,,4,0,1,0
4626,664761,Batter,1050,,,,,4,0,1,0
4627,592663,Batter,1050,,,,,4,1,1,0
4628,621020,Batter,1051,,,,,4,0,0,0
4629,663586,Batter,1051,,,,,3,0,3,0
4630,621566,Batter,1051,,,,,3,0,1,0
4631,542303,Batter,1051,,,,,4,0,1,0
4632,608331,Pitcher,1051,5.0,5,1,1,,,,
4633,543760,Batter,1052,,,,,3,1,2,1
4634,608369,Batter,1052,,,,,4,2,1,2
4635,663993,Batter,1052,,,,,4,0,1,1
4636,666969,Batter,1052,,,,,4,0,1,1
4637,527048,Pitcher,1052,6.0,5,3,3,,,,
4638,650859,Batter,1053,,,,,5,1,2,0
4639,621493,Batter,1053,,,,,4,0,1,1
4640,660271,Batter,1053,,,,,1,0,1,0
4641,656775,Batter,1054,,,,,4,1,1,2
4642,663624,Batter,1054,,,,,3,0,1,1
4643,623993,Batter,1054,,,,,4,0,0,0
4644,542583,Batter,1054,,,,,3,0,1,0
4645,669720,Batter,1054,,,,,4,1,1,0
4646,622761,Batter,1054,,,,,2,0,1,0
4647,514888,Batter,1055,,,,,4,0,2,0
4648,665161,Batter,1055,,,,,4,0,0,0
4649,670541,Batter,1055,,,,,2,0,1,0
4650,608324,Batter,1055,,,,,4,0,0,0
4651,493329,Batter,1055,,,,,3,0,0,0
4652,641820,Batter,1055,,,,,3,0,0,0
4653,664353,Pitcher,1055,5.1,3,1,1,,,,
4654,668227,Batter,1056,,,,,5,1,2,6
4655,543807,Batter,1057,,,,,3,0,0,1
4656,666182,Batter,1057,,,,,4,1,2,1
4657,665489,Batter,1057,,,,,5,0,1,1
4658,672386,Batter,1057,,,,,5,0,0,0
4659,656305,Batter,1057,,,,,3,0,0,0
4660,606192,Batter,1057,,,,,3,2,1,0
4661,593160,Batter,1057,,,,,4,0,1,0
4662,621043,Batter,1058,,,,,5,0,1,1
4663,650333,Batter,1058,,,,,4,2,2,0
4664,570482,Batter,1058,,,,,4,2,3,1
4665,650859,Batter,1059,,,,,5,1,2,0
4666,660271,Batter,1059,,,,,5,0,1,2
4667,621493,Batter,1059,,,,,3,0,0,0
4668,592450,Batter,1060,,,,,3,0,0,0
4669,519203,Batter,1060,,,,,3,1,1,2
4670,650402,Batter,1060,,,,,4,1,2,1
4671,518626,Batter,1060,,,,,3,0,1,1
4672,643396,Batter,1060,,,,,4,0,1,1
4673,502054,Batter,1061,,,,,5,0,0,0
4674,646240,Batter,1061,,,,,4,1,1,0
4675,593428,Batter,1061,,,,,4,0,2,0
4676,657077,Batter,1061,,,,,4,1,2,1
4677,601713,Pitcher,1061,5.0,6,5,5,,,,
4678,543760,Batter,1062,,,,,3,1,2,1
4679,608369,Batter,1062,,,,,4,0,1,0
4680,663993,Batter,1062,,,,,3,0,0,0
4681,680757,Batter,1063,,,,,2,0,0,0
4682,642708,Batter,1063,,,,,4,0,2,1
4683,608070,Batter,1063,,,,,3,0,0,0
4684,665926,Batter,1063,,,,,4,1,2,1
4685,664702,Batter,1063,,,,,2,1,0,0
4686,615698,Pitcher,1063,6.0,5,1,1,,,,
4687,571657,Batter,1064,,,,,4,0,0,0
4688,457705,Batter,1065,,,,,4,0,0,0
4689,642715,Batter,1065,,,,,4,0,0,0
4690,592885,Batter,1065,,,,,4,0,0,0
4691,592669,Batter,1065,,,,,4,1,1,1
4692,642133,Batter,1065,,,,,1,0,0,0
4693,592450,Batter,1066,,,,,2,0,1,0
4694,519203,Batter,1066,,,,,3,0,0,0
4695,650402,Batter,1066,,,,,2,0,0,0
4696,502054,Batter,1067,,,,,2,0,0,0
4697,593428,Batter,1067,,,,,2,0,0,0
4698,502110,Batter,1067,,,,,2,0,0,0
4699,643393,Batter,1068,,,,,4,0,0,0
4700,669221,Batter,1068,,,,,3,1,1,0
4701,664913,Batter,1068,,,,,3,1,1,1
4702,607043,Batter,1069,,,,,4,3,2,0
4703,592192,Batter,1069,,,,,5,2,2,0
4704,596019,Batter,1069,,,,,5,3,3,3
4705,624413,Batter,1069,,,,,5,3,4,5
4706,643446,Batter,1069,,,,,4,0,1,0
4707,500871,Batter,1069,,,,,5,0,3,2
4708,656941,Batter,1070,,,,,3,3,2,2
4709,656555,Batter,1070,,,,,5,2,2,0
4710,664761,Batter,1070,,,,,4,0,2,2
4711,592663,Batter,1070,,,,,2,0,1,1
4712,502043,Pitcher,1070,5.0,7,5,5,,,,
4713,621020,Batter,1071,,,,,6,1,3,3
4714,663586,Batter,1071,,,,,6,0,1,0
4715,621566,Batter,1071,,,,,5,0,1,1
4716,660670,Batter,1071,,,,,1,1,1,1
4717,450203,Pitcher,1071,4.2,6,6,6,,,,
4718,668227,Batter,1072,,,,,3,0,1,1
4719,663556,Pitcher,1072,5.0,6,4,4,,,,
4720,543807,Batter,1073,,,,,4,2,3,3
4721,666182,Batter,1073,,,,,5,0,1,0
4722,665489,Batter,1073,,,,,5,0,1,1
4723,672386,Batter,1073,,,,,5,1,1,1
4724,656305,Batter,1073,,,,,2,1,0,0
4725,606192,Batter,1073,,,,,4,1,2,2
4726,593160,Batter,1073,,,,,4,0,0,0
4727,543807,Batter,1074,,,,,5,0,0,0
4728,666182,Batter,1074,,,,,5,1,2,0
4729,665489,Batter,1074,,,,,5,1,2,1
4730,672386,Batter,1074,,,,,2,0,0,0
4731,656305,Batter,1074,,,,,4,0,1,0
4732,606192,Batter,1074,,,,,4,0,1,2
4733,593160,Batter,1074,,,,,3,0,1,0
4734,592332,Pitcher,1074,6.1,6,2,2,,,,
4735,592450,Batter,1075,,,,,3,1,1,0
4736,519203,Batter,1075,,,,,4,0,2,0
4737,650402,Batter,1075,,,,,3,0,1,1
4738,518626,Batter,1075,,,,,4,0,0,0
4739,643396,Batter,1075,,,,,3,1,1,1
4740,657041,Batter,1076,,,,,4,0,1,0
4741,572228,Batter,1076,,,,,4,0,0,0
4742,514917,Batter,1076,,,,,4,0,0,0
4743,660670,Batter,1077,,,,,5,0,0,0
4744,621020,Batter,1077,,,,,5,0,0,0
4745,663586,Batter,1077,,,,,1,2,0,0
4746,621566,Batter,1077,,,,,2,1,1,3
4747,542303,Batter,1077,,,,,4,2,2,2
4748,592885,Batter,1078,,,,,4,0,0,0
4749,642715,Batter,1078,,,,,4,0,1,0
4750,642133,Batter,1078,,,,,4,1,1,1
4751,592669,Batter,1078,,,,,4,0,1,0
4752,502671,Batter,1079,,,,,4,0,2,2
4753,571448,Batter,1079,,,,,3,0,0,0
4754,669242,Batter,1079,,,,,2,0,1,0
4755,571945,Pitcher,1079,6.0,4,1,1,,,,
4756,650333,Batter,1080,,,,,4,1,1,0
4757,621043,Batter,1080,,,,,4,0,1,0
4758,570482,Batter,1080,,,,,4,0,2,0
4759,462101,Batter,1081,,,,,4,0,0,0
4760,547989,Batter,1081,,,,,3,0,0,0
4761,572041,Batter,1081,,,,,3,0,1,0
4762,683734,Batter,1081,,,,,3,0,0,0
4763,543807,Batter,1082,,,,,4,2,2,1
4764,666182,Batter,1082,,,,,4,0,1,0
4765,665489,Batter,1082,,,,,4,0,1,1
4766,672386,Batter,1082,,,,,4,0,1,0
4767,656305,Batter,1082,,,,,4,0,0,0
4768,606192,Batter,1082,,,,,3,0,0,0
4769,593160,Batter,1082,,,,,3,0,1,0
4770,621244,Pitcher,1082,5.1,9,5,5,,,,
4771,592450,Batter,1083,,,,,1,2,0,0
4772,519203,Batter,1083,,,,,4,0,2,1
4773,650402,Batter,1083,,,,,5,0,3,3
4774,518626,Batter,1083,,,,,5,0,0,0
4775,643396,Batter,1083,,,,,4,0,0,0
4776,592791,Pitcher,1083,7.1,7,2,2,,,,
4777,668804,Batter,1084,,,,,4,0,0,0
4778,663647,Batter,1084,,,,,5,0,1,0
4779,571657,Batter,1085,,,,,4,1,1,2
4780,543807,Batter,1086,,,,,3,0,0,0
4781,666182,Batter,1086,,,,,4,0,2,1
4782,665489,Batter,1086,,,,,3,0,0,1
4783,606192,Batter,1086,,,,,4,0,0,0
4784,656305,Batter,1086,,,,,4,0,0,0
4785,593160,Batter,1086,,,,,2,1,1,0
4786,672386,Batter,1086,,,,,1,0,0,0
4787,592450,Batter,1087,,,,,4,2,1,2
4788,518626,Batter,1087,,,,,4,2,1,1
4789,543037,Pitcher,1087,6.1,3,3,3,,,,
4790,657041,Batter,1088,,,,,4,1,0,0
4791,572228,Batter,1088,,,,,3,0,1,2
4792,514917,Batter,1088,,,,,0,0,0,0
4793,660670,Batter,1089,,,,,5,0,0,0
4794,621020,Batter,1089,,,,,5,1,0,0
4795,663586,Batter,1089,,,,,3,0,0,0
4796,621566,Batter,1089,,,,,3,1,2,1
4797,664023,Batter,1090,,,,,4,0,1,1
4798,621550,Batter,1090,,,,,3,0,2,1
4799,663538,Batter,1090,,,,,4,0,0,0
