Id,PlayerType,MonthType,MonthTypeV,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
665742,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,46,33,4,7,0,1,3,8,13,10,1,0,0,.212,.435,.545,.980
665742,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,24,22,2,3,1,1,0,0,2,5,0,0,0,.136,.208,.273,.481
665742,Batter,First Inning,0,,,,,,,,,,,,,,,,52,44,7,9,0,0,1,1,8,11,0,0,0,.205,.327,.273,.600
665742,Batter,Third Inning,2,,,,,,,,,,,,,,,,53,41,6,5,1,0,3,7,12,7,0,0,0,.122,.321,.366,.687
665742,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,50,39,8,10,5,0,1,1,10,7,2,0,1,.256,.420,.462,.882
605137,Batter,Extra Innings,9,,,,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000
605137,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,40,34,2,6,0,0,0,3,5,9,0,0,0,.176,.275,.176,.451
605137,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,25,22,1,1,0,0,0,0,3,8,0,0,0,.045,.160,.045,.205
605137,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,27,23,4,4,1,0,1,2,4,6,0,0,0,.174,.296,.348,.644
605137,Batter,Second Inning,1,,,,,,,,,,,,,,,,40,32,7,9,3,0,1,2,7,8,0,0,1,.281,.425,.469,.894
605137,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,19,16,3,3,0,0,1,2,3,1,0,0,0,.188,.316,.375,.691
605137,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,26,23,4,6,0,0,1,5,3,5,0,0,0,.261,.346,.391,.737
605137,Batter,First Inning,0,,,,,,,,,,,,,,,,28,25,4,4,0,0,0,2,3,7,0,0,0,.160,.250,.160,.410
605137,Batter,Third Inning,2,,,,,,,,,,,,,,,,22,17,1,1,0,0,0,0,5,6,0,0,0,.059,.273,.059,.332
605137,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,50,46,6,13,2,0,1,7,2,9,0,0,0,.283,.306,.391,.697
543760,Batter,Extra Innings,9,,,,,,,,,,,,,,,,9,7,1,2,1,0,0,5,0,0,0,0,0,.286,.222,.429,.651
543760,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,56,52,11,15,2,0,3,6,2,8,3,2,1,.288,.321,.500,.821
543760,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,45,41,6,14,2,0,3,9,1,9,1,0,1,.341,.356,.610,.966
543760,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,69,65,6,16,3,1,2,9,2,14,0,0,0,.246,.261,.415,.676
543760,Batter,Second Inning,1,,,,,,,,,,,,,,,,32,28,2,3,0,0,1,5,3,7,0,0,0,.107,.188,.214,.402
543760,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,90,82,12,21,7,1,2,14,7,12,5,1,0,.256,.311,.439,.750
543760,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,74,68,11,16,4,1,1,4,5,14,3,1,1,.235,.297,.368,.665
543760,Batter,First Inning,0,,,,,,,,,,,,,,,,162,143,22,34,8,0,3,4,19,24,9,3,0,.238,.327,.357,.684
543760,Batter,Third Inning,2,,,,,,,,,,,,,,,,112,102,18,26,3,1,8,18,8,17,4,1,1,.255,.313,.539,.852
543760,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,75,69,12,16,1,1,3,9,6,15,0,0,0,.232,.293,.406,.699
605135,Pitcher,Fourth Inning,3,,,4.82,29,,,28.0,120,34,17,15,4,5,22,1.39,,,,,,,,,,,,,,,,,
605135,Pitcher,Seventh Inning,6,,,4.50,12,,,10.0,42,9,5,5,0,3,10,1.20,,,,,,,,,,,,,,,,,
605135,Pitcher,Second Inning,1,,,3.00,30,,,30.0,114,24,10,10,5,3,25,0.90,,,,,,,,,,,,,,,,,
605135,Pitcher,Fifth Inning,4,,,2.39,27,,,26.1,109,20,7,7,2,7,21,1.03,,,,,,,,,,,,,,,,,
605135,Pitcher,Sixth Inning,5,,,4.07,25,,,24.1,105,24,11,11,3,9,22,1.36,,,,,,,,,,,,,,,,,
605135,Pitcher,First Inning,0,,,2.70,30,,,30.0,121,26,9,9,1,8,33,1.13,,,,,,,,,,,,,,,,,
605135,Pitcher,Third Inning,2,,,3.03,30,,,29.2,120,18,10,10,3,14,29,1.08,,,,,,,,,,,,,,,,,
605135,Pitcher,Eighth Inning,7,,,5.40,4,,,3.1,14,4,2,2,1,0,5,1.20,,,,,,,,,,,,,,,,,
493329,Batter,Extra Innings,9,,,,,,,,,,,,,,,,5,5,1,1,1,0,0,1,0,1,0,0,0,.200,.200,.400,.600
493329,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,43,37,3,12,1,0,0,6,4,4,0,0,2,.324,.419,.351,.770
493329,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,85,81,8,20,7,0,0,8,4,10,0,0,0,.247,.282,.333,.615
493329,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,59,55,7,17,3,0,1,8,4,9,0,0,0,.309,.356,.418,.774
493329,Batter,Second Inning,1,,,,,,,,,,,,,,,,79,77,10,24,10,0,3,6,2,9,2,0,0,.312,.329,.558,.887
493329,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,63,58,7,18,4,0,1,8,4,11,0,0,0,.310,.349,.431,.780
493329,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,71,67,6,17,5,0,1,3,1,8,2,0,2,.254,.282,.373,.655
493329,Batter,First Inning,0,,,,,,,,,,,,,,,,68,65,3,9,3,0,1,4,2,12,2,0,1,.138,.176,.231,.407
493329,Batter,Third Inning,2,,,,,,,,,,,,,,,,46,41,6,8,3,0,0,5,4,1,1,0,0,.195,.261,.268,.529
493329,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,65,59,2,6,3,0,1,4,5,8,1,0,1,.102,.185,.203,.388
606466,Batter,Extra Innings,9,,,,,,,,,,,,,,,,5,3,3,0,0,0,0,1,1,1,0,0,0,.000,.200,.000,.200
606466,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,42,37,3,9,2,0,0,3,3,7,1,0,1,.243,.310,.297,.607
606466,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,62,59,10,20,6,0,1,7,1,10,0,0,2,.339,.371,.492,.863
606466,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,57,54,6,19,5,1,1,10,3,7,0,0,0,.352,.386,.537,.923
606466,Batter,Second Inning,1,,,,,,,,,,,,,,,,28,25,3,4,4,0,0,3,2,8,0,0,1,.160,.250,.320,.570
606466,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,55,47,5,8,3,0,1,8,8,4,0,0,0,.170,.291,.298,.589
606466,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,67,56,9,13,5,1,2,3,9,11,1,0,2,.232,.358,.464,.822
606466,Batter,First Inning,0,,,,,,,,,,,,,,,,111,102,12,22,9,0,3,5,8,29,1,1,0,.216,.270,.392,.662
606466,Batter,Third Inning,2,,,,,,,,,,,,,,,,61,50,10,7,4,0,2,5,11,12,0,0,0,.140,.295,.340,.635
606466,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,70,59,7,16,4,0,2,7,9,12,2,0,0,.271,.357,.441,.798
608369,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,9,3,2,0,0,0,2,2,3,0,0,0,.222,.364,.222,.586
608369,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,46,41,7,14,0,0,5,7,5,5,0,0,0,.341,.413,.707,1.120
608369,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,63,51,7,7,1,0,3,8,12,11,0,0,0,.137,.302,.333,.635
608369,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,52,48,6,12,1,0,1,5,4,6,1,0,0,.250,.308,.333,.641
608369,Batter,Second Inning,1,,,,,,,,,,,,,,,,18,13,2,3,2,0,0,4,4,0,0,0,0,.231,.389,.385,.774
608369,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,69,59,13,16,4,0,5,15,6,10,1,0,1,.271,.333,.593,.926
608369,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,79,71,10,16,3,0,5,9,6,14,0,0,2,.225,.304,.479,.783
608369,Batter,First Inning,0,,,,,,,,,,,,,,,,151,141,20,37,5,0,6,12,7,32,1,0,3,.262,.311,.426,.737
608369,Batter,Third Inning,2,,,,,,,,,,,,,,,,91,87,9,19,3,1,4,12,4,12,0,0,0,.218,.253,.414,.667
608369,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,83,73,14,19,5,0,4,9,8,10,0,0,1,.260,.337,.493,.830
621566,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,8,0,5,1,0,0,5,3,1,0,0,0,.625,.727,.750,1.477
621566,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,54,45,10,12,3,0,1,5,8,16,0,0,0,.267,.370,.400,.770
621566,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,87,80,14,21,8,0,4,11,7,19,0,0,0,.263,.322,.513,.835
621566,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,68,56,6,18,5,0,2,14,11,13,0,0,1,.321,.441,.518,.959
621566,Batter,Second Inning,1,,,,,,,,,,,,,,,,43,40,4,12,5,0,3,9,2,10,0,0,1,.300,.349,.650,.999
621566,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,66,63,8,11,4,0,5,14,3,17,0,0,0,.175,.212,.476,.688
621566,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,85,75,13,19,6,0,8,16,7,16,0,0,0,.253,.306,.653,.959
621566,Batter,First Inning,0,,,,,,,,,,,,,,,,129,118,13,20,5,0,5,11,11,41,0,0,0,.169,.240,.339,.579
621566,Batter,Third Inning,2,,,,,,,,,,,,,,,,79,65,8,12,4,0,3,12,13,18,0,0,1,.185,.329,.385,.714
621566,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,77,66,10,18,3,0,3,6,10,19,0,0,1,.273,.377,.455,.832
650402,Batter,Extra Innings,9,,,,,,,,,,,,,,,,15,11,2,2,1,0,0,4,3,3,1,0,0,.182,.333,.273,.606
650402,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,52,45,6,12,2,0,1,4,6,13,1,0,1,.267,.365,.378,.743
650402,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,72,66,12,22,1,0,6,10,5,14,2,0,0,.333,.380,.621,1.001
650402,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,65,60,5,15,4,1,1,5,5,13,1,0,0,.250,.308,.400,.708
650402,Batter,Second Inning,1,,,,,,,,,,,,,,,,66,63,6,8,1,0,3,3,3,18,0,2,0,.127,.167,.286,.453
650402,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,54,52,5,13,6,0,0,8,2,11,1,1,0,.250,.278,.365,.643
650402,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,63,59,9,18,2,0,2,9,4,13,1,0,0,.305,.349,.441,.790
650402,Batter,First Inning,0,,,,,,,,,,,,,,,,69,66,11,20,7,0,3,13,2,15,1,1,0,.303,.319,.545,.864
650402,Batter,Third Inning,2,,,,,,,,,,,,,,,,52,45,7,9,2,0,1,5,4,13,1,1,2,.200,.288,.311,.599
650402,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,64,59,10,16,2,0,7,15,5,16,1,0,0,.271,.328,.661,.989
518626,Batter,Extra Innings,9,,,,,,,,,,,,,,,,12,9,2,3,0,0,1,7,1,3,0,0,1,.333,.417,.667,1.084
518626,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,46,41,8,11,3,0,3,4,4,11,0,0,1,.268,.348,.561,.909
518626,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,70,62,8,14,2,0,1,2,7,14,1,0,1,.226,.314,.306,.620
518626,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,55,50,9,12,5,0,1,10,4,13,1,0,1,.240,.309,.400,.709
518626,Batter,Second Inning,1,,,,,,,,,,,,,,,,65,54,4,9,4,0,1,3,11,22,0,1,0,.167,.308,.296,.604
518626,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,58,53,6,14,6,0,1,4,5,19,0,0,0,.264,.328,.434,.762
518626,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,64,58,6,14,2,0,2,4,5,15,0,0,1,.241,.313,.379,.692
518626,Batter,First Inning,0,,,,,,,,,,,,,,,,69,59,4,10,2,0,1,12,6,17,0,0,1,.169,.246,.254,.500
518626,Batter,Third Inning,2,,,,,,,,,,,,,,,,47,40,7,11,2,0,3,11,6,17,0,1,1,.275,.383,.550,.933
518626,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,60,52,5,8,2,0,1,5,5,17,0,0,1,.154,.233,.250,.483
601713,Pitcher,Ninth Inning,8,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00,,,,,,,,,,,,,,,,,
601713,Pitcher,Fourth Inning,3,,,4.15,31,,,30.1,130,30,14,14,6,9,25,1.29,,,,,,,,,,,,,,,,,
601713,Pitcher,Seventh Inning,6,,,1.29,8,,,7.0,25,2,1,1,0,2,7,0.57,,,,,,,,,,,,,,,,,
601713,Pitcher,Second Inning,1,,,4.64,33,,,33.0,143,30,17,17,4,19,37,1.48,,,,,,,,,,,,,,,,,
601713,Pitcher,Fifth Inning,4,,,6.49,28,,,26.1,124,39,19,19,5,8,33,1.78,,,,,,,,,,,,,,,,,
601713,Pitcher,Sixth Inning,5,,,5.40,18,,,15.0,67,13,9,9,2,10,14,1.53,,,,,,,,,,,,,,,,,
601713,Pitcher,First Inning,0,,,5.18,33,,,33.0,141,33,19,19,5,11,24,1.33,,,,,,,,,,,,,,,,,
601713,Pitcher,Third Inning,2,,,3.09,32,,,32.0,133,27,11,11,4,14,33,1.28,,,,,,,,,,,,,,,,,
601713,Pitcher,Eighth Inning,7,,,4.50,2,,,2.0,7,1,1,1,1,0,2,0.50,,,,,,,,,,,,,,,,,
641154,Pitcher,Fourth Inning,3,,,5.76,30,,,29.2,129,27,19,19,4,11,29,1.28,,,,,,,,,,,,,,,,,
641154,Pitcher,Seventh Inning,6,,,3.72,11,,,9.2,41,12,4,4,1,0,9,1.24,,,,,,,,,,,,,,,,,
641154,Pitcher,Second Inning,1,,,0.84,32,,,32.0,121,21,3,3,1,7,31,0.88,,,,,,,,,,,,,,,,,
641154,Pitcher,Fifth Inning,4,,,3.71,28,,,26.2,104,24,12,11,2,8,23,1.20,,,,,,,,,,,,,,,,,
641154,Pitcher,Sixth Inning,5,,,4.67,20,,,17.1,71,15,9,9,3,4,21,1.10,,,,,,,,,,,,,,,,,
641154,Pitcher,First Inning,0,,,4.78,32,,,32.0,138,32,19,17,7,11,31,1.34,,,,,,,,,,,,,,,,,
641154,Pitcher,Third Inning,2,,,3.41,32,,,31.2,129,26,12,12,3,12,30,1.20,,,,,,,,,,,,,,,,,
641154,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00,,,,,,,,,,,,,,,,,
669302,Pitcher,Fourth Inning,3,,,4.78,32,,,32.0,136,33,17,17,5,10,27,1.34,,,,,,,,,,,,,,,,,
669302,Pitcher,Seventh Inning,6,,,0.00,7,,,5.0,20,4,0,0,0,3,4,1.40,,,,,,,,,,,,,,,,,
669302,Pitcher,Second Inning,1,,,2.81,32,,,32.0,126,23,10,10,2,8,31,0.97,,,,,,,,,,,,,,,,,
669302,Pitcher,Fifth Inning,4,,,3.19,32,,,31.0,127,31,14,11,1,5,29,1.16,,,,,,,,,,,,,,,,,
669302,Pitcher,Sixth Inning,5,,,4.35,23,,,20.2,89,23,11,10,4,3,23,1.26,,,,,,,,,,,,,,,,,
669302,Pitcher,First Inning,0,,,2.53,32,,,32.0,129,27,9,9,4,8,31,1.09,,,,,,,,,,,,,,,,,
669302,Pitcher,Third Inning,2,,,2.53,32,,,32.0,136,29,10,9,3,12,28,1.28,,,,,,,,,,,,,,,,,
669302,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00,,,,,,,,,,,,,,,,,
621043,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,8,4,1,0,0,0,1,3,2,0,0,0,.125,.364,.125,.489
621043,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,40,35,3,9,3,0,0,4,4,10,0,0,1,.257,.350,.343,.693
621043,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,48,45,9,15,4,0,2,5,3,9,0,0,0,.333,.375,.556,.931
621043,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,62,54,5,14,1,0,2,4,8,16,0,1,0,.259,.355,.389,.744
621043,Batter,Second Inning,1,,,,,,,,,,,,,,,,21,17,0,3,0,0,0,4,3,5,0,0,0,.176,.286,.176,.462
621043,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,78,65,12,19,3,0,2,9,11,13,0,0,1,.292,.397,.431,.828
621043,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,52,46,3,12,0,0,1,6,6,5,0,0,0,.261,.346,.326,.672
621043,Batter,First Inning,0,,,,,,,,,,,,,,,,133,122,18,37,8,1,6,8,11,31,0,0,0,.303,.361,.533,.894
621043,Batter,Third Inning,2,,,,,,,,,,,,,,,,83,72,8,24,4,0,4,10,10,12,0,0,0,.333,.410,.556,.966
621043,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,62,58,8,18,1,0,5,13,2,18,0,0,1,.310,.339,.586,.925
446372,Pitcher,Fourth Inning,3,,,4.00,27,,,27.0,111,26,14,12,4,4,25,1.11,,,,,,,,,,,,,,,,,
446372,Pitcher,Seventh Inning,6,,,0.00,2,,,2.0,7,1,0,0,0,0,2,0.50,,,,,,,,,,,,,,,,,
446372,Pitcher,Second Inning,1,,,2.10,30,,,30.0,112,24,7,7,2,1,23,0.83,,,,,,,,,,,,,,,,,
446372,Pitcher,Fifth Inning,4,,,2.45,26,,,25.2,101,22,8,7,1,3,22,0.97,,,,,,,,,,,,,,,,,
446372,Pitcher,Sixth Inning,5,,,7.23,21,,,18.2,87,26,15,15,5,3,15,1.55,,,,,,,,,,,,,,,,,
446372,Pitcher,First Inning,0,,,4.99,31,,,30.2,133,36,17,17,3,4,28,1.30,,,,,,,,,,,,,,,,,
446372,Pitcher,Third Inning,2,,,6.30,30,,,30.0,138,43,21,21,5,6,24,1.63,,,,,,,,,,,,,,,,,
592791,Pitcher,Fourth Inning,3,,,3.60,30,,,30.0,122,26,12,12,3,5,25,1.03,,,,,,,,,,,,,,,,,
592791,Pitcher,Seventh Inning,6,,,1.29,7,,,7.0,23,2,1,1,1,0,4,0.29,,,,,,,,,,,,,,,,,
592791,Pitcher,Second Inning,1,,,2.25,32,,,32.0,119,21,8,8,5,4,34,0.78,,,,,,,,,,,,,,,,,
592791,Pitcher,Fifth Inning,4,,,4.18,30,,,28.0,120,34,13,13,4,5,27,1.39,,,,,,,,,,,,,,,,,
592791,Pitcher,Sixth Inning,5,,,3.60,19,,,15.0,62,18,6,6,2,2,7,1.33,,,,,,,,,,,,,,,,,
592791,Pitcher,First Inning,0,,,4.78,32,,,32.0,132,26,17,17,6,9,22,1.09,,,,,,,,,,,,,,,,,
592791,Pitcher,Third Inning,2,,,4.99,31,,,30.2,136,35,18,17,5,7,30,1.37,,,,,,,,,,,,,,,,,
592791,Pitcher,Eighth Inning,7,,,10.13,4,,,2.2,14,6,3,3,0,0,2,2.25,,,,,,,,,,,,,,,,,
592273,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,2,2,0,0,0,0,0,2,1,0,0,0,.000,.500,.000,.500
592273,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,32,28,4,4,0,0,3,3,4,11,0,0,0,.143,.250,.464,.714
592273,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,26,24,4,8,2,0,2,6,2,5,0,0,0,.333,.385,.667,1.052
592273,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,39,35,6,9,1,1,2,7,4,6,0,0,0,.257,.333,.514,.847
592273,Batter,Second Inning,1,,,,,,,,,,,,,,,,17,15,2,4,2,0,1,2,2,2,0,0,0,.267,.353,.600,.953
592273,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,46,42,8,15,5,0,4,14,2,9,0,0,0,.357,.370,.762,1.132
592273,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,26,22,5,8,1,0,1,3,3,5,0,0,1,.364,.462,.545,1.007
592273,Batter,First Inning,0,,,,,,,,,,,,,,,,23,21,6,7,1,0,3,10,1,5,0,0,1,.333,.391,.810,1.201
592273,Batter,Third Inning,2,,,,,,,,,,,,,,,,21,20,3,5,1,0,1,6,0,3,0,0,0,.250,.238,.450,.688
592273,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,47,40,8,13,4,0,3,12,5,11,0,0,2,.325,.426,.650,1.076
500779,Pitcher,Fourth Inning,3,,,0.00,10,,,10.0,38,8,2,0,0,1,6,0.90,,,,,,,,,,,,,,,,,
500779,Pitcher,Seventh Inning,6,,,0.00,2,,,2.0,7,0,0,0,0,1,0,0.50,,,,,,,,,,,,,,,,,
500779,Pitcher,Second Inning,1,,,2.25,12,,,12.0,46,10,4,3,0,4,6,1.17,,,,,,,,,,,,,,,,,
500779,Pitcher,Fifth Inning,4,,,0.93,10,,,9.2,38,8,1,1,0,2,10,1.03,,,,,,,,,,,,,,,,,
500779,Pitcher,Sixth Inning,5,,,7.71,7,,,4.2,23,8,4,4,0,2,6,2.14,,,,,,,,,,,,,,,,,
500779,Pitcher,First Inning,0,,,0.75,12,,,12.0,44,6,1,1,1,3,7,0.75,,,,,,,,,,,,,,,,,
500779,Pitcher,Third Inning,2,,,3.86,12,,,11.2,49,13,6,5,0,4,11,1.46,,,,,,,,,,,,,,,,,
500779,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,4,1,0,0,0,0,0,1.00,,,,,,,,,,,,,,,,,
608070,Batter,Extra Innings,9,,,,,,,,,,,,,,,,14,7,5,2,1,0,0,3,6,1,0,1,0,.286,.571,.429,1.000
608070,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,46,37,7,9,2,0,3,10,8,8,0,0,0,.243,.370,.541,.911
608070,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,73,68,14,22,6,0,7,12,5,8,3,1,0,.324,.370,.721,1.091
608070,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,65,51,11,15,2,1,1,15,12,6,5,1,1,.294,.431,.431,.862
608070,Batter,Second Inning,1,,,,,,,,,,,,,,,,16,13,5,7,0,0,3,12,2,0,1,0,1,.538,.625,1.231,1.856
608070,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,68,60,6,13,2,0,3,13,5,7,2,1,1,.217,.279,.400,.679
608070,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,82,77,8,21,10,0,3,9,5,14,1,0,0,.273,.317,.519,.836
608070,Batter,First Inning,0,,,,,,,,,,,,,,,,157,144,20,51,12,1,7,23,11,18,5,2,1,.354,.401,.597,.998
608070,Batter,Third Inning,2,,,,,,,,,,,,,,,,86,75,8,13,4,3,0,18,7,9,1,0,1,.173,.244,.307,.551
608070,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,78,69,6,15,5,0,2,11,8,11,2,1,1,.217,.308,.377,.685
527048,Pitcher,Ninth Inning,8,,,0.00,1,,,1.0,5,2,0,0,0,0,1,2.00,,,,,,,,,,,,,,,,,
527048,Pitcher,Fourth Inning,3,,,5.34,32,,,32.0,133,27,19,19,7,14,28,1.28,,,,,,,,,,,,,,,,,
527048,Pitcher,Seventh Inning,6,,,0.82,12,,,11.0,44,9,4,1,0,2,6,1.00,,,,,,,,,,,,,,,,,
527048,Pitcher,Second Inning,1,,,3.09,32,,,32.0,133,26,12,11,1,12,37,1.19,,,,,,,,,,,,,,,,,
527048,Pitcher,Fifth Inning,4,,,3.00,31,,,30.0,130,28,11,10,0,15,21,1.43,,,,,,,,,,,,,,,,,
527048,Pitcher,Sixth Inning,5,,,1.78,27,,,25.1,108,26,6,5,0,7,17,1.30,,,,,,,,,,,,,,,,,
527048,Pitcher,First Inning,0,,,2.25,32,,,32.0,129,27,9,8,3,9,30,1.13,,,,,,,,,,,,,,,,,
527048,Pitcher,Third Inning,2,,,2.53,32,,,32.0,136,32,9,9,0,10,28,1.31,,,,,,,,,,,,,,,,,
527048,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,3,1,0,0,0,0,1,1.00,,,,,,,,,,,,,,,,,
573262,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,3,3,1,0,0,0,0,1,1,1,0,0,.333,.500,.333,.833
573262,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,61,53,11,11,3,0,2,6,7,13,0,0,1,.208,.311,.377,.688
573262,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,49,44,8,8,2,1,3,6,3,11,1,0,1,.182,.245,.477,.722
573262,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,71,63,5,10,2,1,0,5,6,18,0,0,1,.159,.239,.222,.461
573262,Batter,Second Inning,1,,,,,,,,,,,,,,,,52,42,8,7,1,0,3,8,8,12,0,0,1,.167,.308,.405,.713
573262,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,66,58,3,17,4,0,0,7,6,12,1,1,0,.293,.354,.362,.716
573262,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,53,44,8,6,2,0,3,6,7,21,0,0,1,.136,.264,.386,.650
573262,Batter,First Inning,0,,,,,,,,,,,,,,,,82,69,12,21,10,0,2,5,12,26,0,0,0,.304,.402,.536,.938
573262,Batter,Third Inning,2,,,,,,,,,,,,,,,,71,64,8,13,5,0,1,9,7,14,1,0,0,.203,.282,.328,.610
573262,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,49,45,7,10,2,0,3,5,4,13,1,0,0,.222,.286,.467,.753
502043,Pitcher,Ninth Inning,8,,,-.--,1,,,0.0,1,1,0,0,0,0,0,-.--,,,,,,,,,,,,,,,,,
502043,Pitcher,Fourth Inning,3,,,5.79,29,,,28.0,124,33,18,18,3,9,23,1.50,,,,,,,,,,,,,,,,,
502043,Pitcher,Seventh Inning,6,,,3.38,7,,,5.1,21,4,2,2,0,1,5,0.94,,,,,,,,,,,,,,,,,
502043,Pitcher,Second Inning,1,,,4.40,31,,,30.2,132,34,18,15,3,8,27,1.37,,,,,,,,,,,,,,,,,
502043,Pitcher,Fifth Inning,4,,,4.94,27,,,23.2,105,23,14,13,5,9,22,1.35,,,,,,,,,,,,,,,,,
502043,Pitcher,Sixth Inning,5,,,5.19,18,,,17.1,71,16,10,10,3,4,15,1.15,,,,,,,,,,,,,,,,,
502043,Pitcher,First Inning,0,,,5.23,31,,,31.0,132,33,18,18,6,10,28,1.39,,,,,,,,,,,,,,,,,
502043,Pitcher,Third Inning,2,,,5.16,30,,,29.2,123,31,17,17,4,6,23,1.25,,,,,,,,,,,,,,,,,
502043,Pitcher,Eighth Inning,7,,,4.50,2,,,2.0,9,1,1,1,0,1,1,1.00,,,,,,,,,,,,,,,,,
663556,Pitcher,Fourth Inning,3,,,0.32,28,,,28.0,99,12,1,1,1,5,39,0.61,,,,,,,,,,,,,,,,,
663556,Pitcher,Seventh Inning,6,,,2.08,10,,,8.2,28,2,2,2,0,0,9,0.23,,,,,,,,,,,,,,,,,
663556,Pitcher,Second Inning,1,,,2.57,28,,,28.0,115,21,9,8,3,9,37,1.07,,,,,,,,,,,,,,,,,
